user_influence,network,metric_type,metric_value,readability,multimedia_presence,reach,longevity
0.0913,1,1,0.0032,57.61,0,1537,1
0.1240,1,1,0.0025,52.36,0,72913,1
0.1008,1,1,0.0021,10.56,1,2936,2
0.1522,1,1,0.0041,91.11,0,51708,1
0.1071,1,1,0.0046,90.77,0,18817,2
0.0511,1,1,0.0030,77.23,0,6388,1
0.0956,1,1,0.0018,72.5,0,1664,2
0.1143,1,1,0.0060,63.02,0,36120,1
0.0698,1,1,0.0034,84.17,0,1359,1
0.0757,1,1,0.0016,77.74,0,492,1
0.1113,1,1,0.0016,60.82,0,5734,1
0.1605,1,1,0.0037,29.86,1,518574,1
0.1148,1,1,0.0039,57.61,0,4640,1
0.1137,1,1,0.0018,82.65,0,20053,2
0.0495,1,1,0.0069,76.72,0,54894,1
0.0893,1,1,0.0016,50.16,0,1455,1
0.1113,1,1,0.0030,63.02,0,4359,1
0.0994,1,1,0.0016,99.43,0,1386,1
0.1107,1,1,0.0016,65.05,1,1083,1
0.0936,1,1,0.0021,99.43,0,2631,1
0.1028,1,1,0.0018,76.22,0,639,1
0.1162,1,1,0.0018,67.76,0,6850,2
0.1126,1,1,0.0023,82.31,0,1704,1
0.1209,1,1,0.0018,79.97,0,8286,2
0.1098,1,1,0.0018,65.05,0,835,1
0.0914,1,1,0.0016,64.37,0,6281,2
0.1127,1,1,0.0021,68.77,0,462,1
0.1188,1,1,0.0018,68.77,0,22159,2
0.1128,1,1,0.0018,44.41,0,3774,1
0.1125,1,1,0.0043,50.16,0,1981,1
0.1132,1,1,0.0018,9.89,0,15917,2
0.1209,1,1,0.0018,79.97,0,8303,2
0.1129,1,1,0.0016,19.37,0,5760,1
0.1130,1,1,0.0021,56.59,0,797,2
0.1191,1,1,0.0018,56.59,0,8505,1
0.1127,1,1,0.0053,41.7,0,6081,1
0.1075,1,1,0.0030,41.7,0,1581,1
0.1164,1,1,0.0023,49.15,0,8630,1
0.1126,1,1,0.0018,-14.82,1,1274,1
0.0868,1,1,0.0078,37.98,1,1264,2
0.0649,1,1,0.0060,56.25,1,19419,2
0.1158,1,1,0.0030,68.26,0,5732,3
0.0949,1,1,0.0025,44.75,0,1091,2
0.1047,1,1,0.0018,51.18,0,2269,2
0.1013,1,1,0.0016,42.72,0,746,1
0.1130,1,1,0.0023,83.32,0,3175,2
0.1146,1,1,0.0064,39.67,0,5017,2
0.1080,1,1,0.0018,50.16,0,4733,1
0.1038,1,1,0.0021,63.02,0,461,1
0.1028,1,1,0.0016,78.93,0,577,2
0.1024,1,1,0.0018,80.58,0,3183,2
0.0921,1,1,0.0023,55.58,0,2097,1
0.1203,1,1,0.0018,56.59,0,7829,1
0.1103,1,1,0.0021,68.26,0,1156,1
0.1111,1,1,0.0030,73.51,0,2923,1
0.1148,1,1,0.0032,18.35,0,2654,1
0.1071,1,1,0.0021,55.58,0,5381,1
0.1125,1,1,0.0016,42.72,0,2992,1
0.0985,1,1,0.0025,66.74,1,392,1
0.1131,1,1,0.0025,40.69,0,2302,8
0.2644,1,1,0.0050,70.47,0,2704690,1
0.0971,1,1,0.0018,35.27,0,34246,2
0.1495,1,1,0.0016,68.26,0,88111,1
0.1114,1,1,0.0087,71.14,0,255399,2
0.1137,1,1,0.0016,43.39,0,5692,1
0.1127,1,1,0.0039,56.62,0,1364,1
0.0642,1,1,0.0032,76.72,0,20870,2
0.1157,1,1,0.0016,57.61,0,3394,1
0.1157,1,1,0.0018,57.61,0,3494,1
0.1023,1,1,0.0021,57.61,0,1443,2
0.1176,1,1,0.0018,56.59,0,7643,1
0.1157,1,1,0.0023,57.61,0,4083,1
0.1046,1,1,0.0016,26.47,0,3240,2
0.1012,1,1,0.0016,68.77,0,309,2
0.0631,1,1,0.0021,67.76,0,2968,1
0.1132,1,1,0.0025,19.03,0,3842,2
0.1051,1,1,0.0018,58.62,0,4797,1
0.1139,1,1,0.0016,62.85,0,13136,1
0.0977,1,1,0.0021,44.41,0,119,1
0.1114,1,1,0.0032,68.1,1,263,1
0.1124,1,1,0.0057,55.58,0,1489,1
0.1021,1,1,0.0027,60.31,0,572,1
0.1209,1,1,0.0016,79.97,0,9328,2
0.1126,1,1,0.0037,74.53,0,1888,2
0.1177,1,1,0.0021,60.82,0,5458,1
0.0833,1,1,0.0025,67.76,0,4878,2
0.0673,1,1,0.0055,59.64,0,8306,1
0.1019,1,1,0.0039,79.97,0,10258,2
0.0762,1,1,0.0027,91.11,0,3014,1
0.1155,1,1,0.0018,35.95,0,11711,5
0.1063,1,1,0.0016,56.59,0,2058,1
0.1177,1,1,0.0018,60.82,0,5389,1
0.1110,1,1,0.0018,52.87,0,995,1
0.1102,1,1,0.0021,75.2,0,38166,2
0.1040,1,1,0.0023,47.79,0,14050,1
0.1118,1,1,0.0039,27.83,1,12440,1
0.1259,1,1,0.0027,27.83,1,46855,1
0.1111,1,1,0.0027,69.79,1,4796,1
0.1124,1,1,0.0032,64.04,0,383,1
0.1009,1,1,0.0034,57.61,0,3670,1
0.1115,1,1,0.0032,75.2,0,3353,2
0.1125,1,1,0.0023,75.71,0,2256,1
0.1042,1,1,0.0023,63.02,0,1305,1
0.1127,1,1,0.0018,62.34,1,3820,1
0.0825,1,1,0.0016,80.28,0,3132,1
0.1115,1,1,0.0018,60.31,0,2743,1
0.1250,1,1,0.0027,56.93,0,110456,2
0.1131,1,1,0.0025,69.79,0,16860,1
0.1211,1,1,0.0018,56.59,0,25374,1
0.1125,1,1,0.0023,52.53,0,1238,1
0.1120,1,1,0.0089,49.15,0,713,2
0.1126,1,1,0.0030,75.71,0,475,2
0.1082,1,1,0.0041,56.59,0,9459,1
0.1124,1,1,0.0030,65.39,0,497,2
0.1157,1,1,0.0021,57.61,0,3277,1
0.1052,1,1,0.0023,39.67,0,2572,2
0.1177,1,1,0.0027,60.82,0,5543,1
0.0751,1,1,0.0032,25.8,0,4194,1
0.1148,1,1,0.0023,18.35,0,2918,1
0.1126,1,1,0.0023,77.23,0,3096,1
0.1463,1,1,0.0030,35.95,0,50084,1
0.1113,1,1,0.0016,75.2,0,34820,2
0.1133,1,1,0.0016,63.66,0,3333,1
0.0955,1,1,0.0135,27.49,1,31589,1
0.1183,1,1,0.0023,56.59,0,7737,1
0.0851,1,1,0.0016,56.93,1,8367,1
0.1133,1,1,0.0037,56.59,0,1777,1
0.1210,1,1,0.0021,56.59,0,24280,1
0.1125,1,1,0.0069,58.62,0,771,2
0.1126,1,1,0.0030,57.27,0,2213,1
0.1143,1,1,0.0025,58.62,0,5325,1
0.1129,1,1,0.0032,3.12,1,2289,1
0.1210,1,1,0.0018,79.97,0,12017,2
0.1244,1,1,0.0021,67.08,0,37302,1
0.1146,1,1,0.0018,39.67,0,3073,2
0.0638,1,1,0.0016,35.27,0,15538,2
0.1204,1,1,0.0016,56.59,0,9306,1
0.1019,1,1,0.0016,33.07,1,6215,1
0.1204,1,1,0.0016,56.59,0,10180,1
0.1066,1,1,0.0018,52.36,0,974,5
0.1062,1,1,0.0025,66.74,1,4757,1
0.1252,1,1,0.0021,55.24,1,18781,1
0.1126,1,1,0.0016,51.18,0,1102,2
0.1153,1,1,0.0016,27.83,0,2867,2
0.1067,1,1,0.0021,99.43,0,896,1
0.1128,1,1,0.0027,81.97,0,1122,1
0.1130,1,1,0.0021,57.61,0,682,1
0.1294,1,1,0.0060,35.95,0,44255,1
0.1097,1,1,0.0032,75.88,0,945,1
0.1114,1,1,0.0021,75.71,0,10231,2
0.1104,1,1,0.0021,66.07,0,944,1
0.1203,1,1,0.0021,56.59,0,8550,1
0.1115,1,1,0.0027,55.58,0,1215,1
0.1100,1,1,0.0016,65.39,0,5159,2
0.0956,1,1,0.0016,66.74,1,5751,1
0.1139,1,1,0.0025,11.58,0,4389,2
0.1126,1,1,0.0021,40.69,0,3341,1
0.1208,1,1,0.0025,56.59,0,18631,1
0.1122,1,1,0.0076,56.59,0,4283,1
0.1118,1,1,0.0032,57.61,0,1007,1
0.1033,1,1,0.0039,63.66,0,11204,1
0.1139,1,1,0.0021,72.5,0,9222,2
0.1182,1,1,0.0016,53.88,1,5872,2
0.1094,1,1,0.0041,68.77,0,591,1
0.1112,1,1,0.0023,36.96,0,87380,1
0.1011,1,1,0.0016,99.43,0,5120,1
0.1132,1,1,0.0018,19.03,0,4665,2
0.1995,1,1,0.0023,53.37,0,367844,2
0.1133,1,1,0.0016,56.59,0,2412,1
0.1129,1,1,0.0030,73.51,0,7510,1
0.0824,1,1,0.0041,67.76,0,9963,1
0.1313,1,1,0.0135,48.13,0,25722,1
0.1135,1,1,0.0016,62.85,0,5670,1
0.1124,1,1,0.0016,42.72,0,898,1
0.0845,1,1,0.0018,57.61,0,2240,1
0.1118,1,1,0.0039,68.26,0,7335,1
0.1148,1,1,0.0034,60.82,0,7685,1
0.1123,1,1,0.0016,55.58,0,2022,2
0.1106,1,1,0.0062,99.43,0,4325,1
0.1124,1,1,0.0027,114.12,0,81,1
0.0965,1,1,0.0016,81.97,0,2076,1
0.1126,1,1,0.0016,27.83,0,3936,2
0.1126,1,1,0.0016,51.85,0,777,1
0.1061,1,1,0.0034,29.86,1,3750,1
0.1103,1,1,0.0016,40.69,0,1943,2
0.1727,1,1,0.0016,76.72,0,208200,1
0.0984,1,1,0.0016,56.59,0,1298,1
0.1105,1,1,0.0027,96.69,0,1539,1
0.1133,1,1,0.0016,41.7,0,1194,1
0.1533,1,1,0.0195,44.41,0,128510,1
0.1178,1,1,0.0018,60.82,0,7199,1
0.0603,1,1,0.0021,63.02,0,30409,1
0.1134,1,1,0.0016,62.85,0,2163,1
0.0947,1,1,0.0023,56.59,0,5919,2
0.1124,1,1,0.0021,26.47,0,4030,2
0.0998,1,1,0.0023,84.68,0,5465,1
0.1129,1,1,0.0025,75.2,0,1168,2
0.1095,1,1,0.0016,50.5,1,1884,1
0.1091,1,1,0.0027,44.75,1,319,1
0.1204,1,1,0.0021,56.59,0,10855,1
0.1161,1,1,0.0025,67.76,0,4312,2
0.1204,1,1,0.0039,56.59,0,10603,1
0.0973,1,1,0.0021,53.88,1,9168,2
0.1571,1,1,0.0016,34.26,0,9102,1
0.1127,1,1,0.0016,61.33,0,2500,1
0.1133,1,1,0.0030,56.59,0,1118,1
0.0970,1,1,0.0021,-5.35,1,3029,1
0.1154,1,1,0.0018,18.35,0,14659,1
0.1070,1,1,0.0023,46.94,0,592,2
0.1030,1,1,0.0016,68.77,0,13603,2
0.0627,1,1,0.0021,88.43,0,15061,2
0.1126,1,1,0.0027,51.18,0,367,2
0.1125,1,1,0.0041,46.44,0,2668,2
0.1129,1,1,0.0018,53.37,0,4902,1
0.1074,1,1,0.0018,50.16,0,1239,1
0.1159,1,1,0.0021,64.37,0,3710,2
0.1132,1,1,0.0018,67.76,0,5412,1
0.1095,1,1,0.0037,57.61,0,3662,3
0.1133,1,1,0.0018,66.07,0,2791,1
0.1177,1,1,0.0016,60.82,0,5238,1
0.1205,1,1,0.0021,56.59,0,11568,1
0.1209,1,1,0.0016,79.97,0,9658,2
0.1126,1,1,0.0018,56.59,0,2019,1
0.1161,1,1,0.0016,60.82,0,30990,1
0.1125,1,1,0.0016,65.05,0,1869,1
0.0808,1,1,0.0037,88.43,0,2498,1
0.1093,1,1,0.0016,56.59,0,10794,1
0.1137,1,1,0.0016,77.23,0,2323,1
0.0503,1,1,0.0938,33.24,0,53379,5
0.1099,1,1,0.0016,64.04,0,3453,1
0.1092,1,1,0.0021,26.47,0,2665,2
0.1125,1,1,0.0016,43.73,0,1471,2
0.1118,1,1,0.0021,40.69,0,951,2
0.1125,1,1,0.0021,69.28,0,1597,2
0.1471,1,1,0.0151,57.61,0,275116,1
0.1203,1,1,0.0027,56.59,0,7792,1
0.0794,1,1,0.0032,35.27,0,1539,1
0.1143,1,1,0.0018,58.62,0,3705,1
0.1177,1,1,0.0023,60.82,0,5258,1
0.1128,1,1,0.0021,84.68,0,5580,1
0.1135,1,1,0.0018,88.43,0,1933,2
0.1011,1,1,0.0016,73.51,0,36232,2
0.0538,1,1,0.0060,95.88,0,7622,1
0.1126,1,1,0.0018,56.59,0,900,1
0.1096,1,1,0.0018,71.14,0,3186,2
0.1071,1,1,0.0018,40.69,0,800,2
0.1203,1,1,0.0021,56.59,0,7637,1
0.1130,1,1,0.0018,33.24,0,5757,1
0.1129,1,1,0.0016,82.65,0,1745,2
0.1130,1,1,0.0018,58.62,0,759,1
0.1158,1,1,0.0018,57.61,0,4609,1
0.1142,1,1,0.0018,58.62,0,1997,1
0.1110,1,1,0.0018,43.39,0,375,1
0.0763,1,1,0.0023,49.15,0,1382,1
0.1188,1,1,0.0025,56.59,0,9039,1
0.0724,1,1,0.0076,57.27,0,28211,2
0.1133,1,1,0.0021,57.61,0,2639,1
0.1125,1,1,0.0034,26.47,1,2540,1
0.1070,1,1,0.0032,64.04,0,1877,1
0.1127,1,1,0.0021,89.45,0,2313,2
0.1126,1,1,0.0021,36.28,1,3865,2
0.1125,1,1,0.0021,8.88,0,2617,1
0.1125,1,1,0.0069,81.63,0,1347,2
0.1135,1,1,0.0016,72.53,0,1945,2
0.1147,1,1,0.0016,58.62,0,3112,1
0.1066,1,1,0.0021,57.61,0,1379,1
0.1124,1,1,0.0016,48.13,0,490,1
0.1141,1,1,0.0021,86.71,0,10934,2
0.2901,1,1,0.0103,68.1,1,2814908,1
0.1158,1,1,0.0021,57.61,0,5052,1
0.1038,1,1,0.0071,60.82,0,95369,1
0.1130,1,1,0.0039,75.2,0,4345,2
0.1110,1,1,0.0046,75.2,0,3899,2
0.1070,1,1,0.0018,56.59,0,1300,2
0.1127,1,1,0.0046,68.77,0,1201,2
0.1117,1,1,0.0066,88.43,0,4020,1
0.1090,1,1,0.0027,56.59,0,3107,2
0.1060,1,1,0.0023,76.72,0,1380,1
0.1136,1,1,0.0023,55.58,0,11146,2
0.1130,1,1,0.0018,61.33,0,1063,1
0.1069,1,1,0.0016,46.1,0,1714,1
0.1144,1,1,0.0016,58.62,0,7432,1
0.1032,1,1,0.0018,58.62,0,21001,1
0.1421,1,1,0.0016,9.55,1,22730,1
0.0941,1,1,0.0018,66.07,0,3712,1
0.1125,1,1,0.0016,36.28,0,2280,1
0.1145,1,1,0.0016,55.58,0,2587,4
0.0970,1,1,0.0018,55.24,1,23874,1
0.1051,1,1,0.0021,76.22,0,1974,1
0.1147,1,1,0.0030,55.58,0,5675,4
0.1130,1,1,0.0016,67.76,0,1423,1
0.1127,1,1,0.0016,47.12,0,4628,1
0.1136,1,1,0.0018,33.24,0,1986,1
0.0932,1,1,0.0030,67.08,0,4697,1
0.1096,1,1,0.0018,11.58,0,33249,2
0.1129,1,1,0.0021,68.44,0,9395,10
0.1055,1,1,0.0039,71.48,0,482,2
0.1262,1,1,0.0018,84.68,0,19213,5
0.1108,1,1,0.0037,83.32,0,1641,2
0.0641,1,1,0.0023,62.01,0,17855,2
0.1069,1,1,0.1222,41.7,0,298305,1
0.1185,1,1,0.0016,53.88,1,11827,2
0.0812,1,1,0.0016,77.23,0,1645,1
0.1119,1,1,0.0027,67.76,0,2340,1
0.1048,1,1,0.0021,67.76,0,1301,1
0.0838,1,1,0.0021,84.17,0,2793,1
0.1157,1,1,0.0016,57.61,0,3446,1
0.1124,1,1,0.0025,48.13,0,607,1
0.0961,1,1,0.0023,35.95,0,581,1
0.1077,1,1,0.0021,83.15,0,3419,2
0.1136,1,1,0.0016,72.5,0,3215,2
0.1101,1,1,0.0023,29.52,0,6873,1
0.1126,1,1,0.0039,42.72,0,3020,1
0.1136,1,1,0.0016,62.85,0,7306,1
0.1181,1,1,0.0021,68.77,0,6029,2
0.1103,1,1,0.0016,99.43,0,3786,1
0.0976,1,1,0.0025,80.28,0,837,1
0.0657,1,1,0.0016,33.24,0,863,1
0.0913,1,1,0.0021,79.97,0,11373,2
0.1144,1,1,0.0016,58.62,0,5977,1
0.3341,1,1,0.0130,40.69,0,3363597,1
0.1127,1,1,0.0030,53.55,0,10321,2
0.1159,1,1,0.0018,57.61,0,7024,1
0.1543,1,1,0.0016,52.36,0,106822,1
0.1045,1,1,0.0016,71.14,0,3125,1
0.1129,1,1,0.0016,56.59,0,12387,1
0.1104,1,1,0.0021,49.15,0,1557,1
0.1127,1,1,0.0027,50.16,0,1927,2
0.0695,1,1,0.0023,74.69,0,1368,2
0.1130,1,1,0.0018,67.76,0,1364,1
0.1127,1,1,0.0016,84.17,0,1994,4
0.1711,1,1,0.0327,49.48,0,113607,1
0.1142,1,1,0.0037,65.05,0,2053,2
0.1093,1,1,0.0030,60.82,0,1721,1
0.1072,1,1,0.0080,76.22,0,16613,2
0.1086,1,1,0.0021,68.26,0,2892,1
0.1030,1,1,0.0018,63.7,0,1565,1
0.1115,1,1,0.0050,60.31,0,6127,2
0.1133,1,1,0.0025,55.58,0,3571,2
0.0859,1,1,0.0025,75.54,0,2720,2
0.1205,1,1,0.0018,56.59,0,11694,1
0.1127,1,1,0.0023,76.22,0,2384,1
0.1158,1,1,0.0018,57.61,0,4711,1
0.1018,1,1,0.0016,50.16,0,6272,2
0.0953,1,1,0.0025,62.01,0,59324,2
0.1183,1,1,0.0021,53.88,1,6338,2
0.1088,1,1,0.0027,48.13,0,858,1
0.1203,1,1,0.0016,56.59,0,8312,1
0.1142,1,1,0.0016,58.62,0,2968,1
0.1111,1,1,0.0016,50.84,1,1690,1
0.1137,1,1,0.0023,77.23,0,1864,1
0.1013,1,1,0.0023,58.62,0,2050,1
0.1157,1,1,0.0021,57.61,0,3860,1
0.1125,1,1,0.0021,85.18,0,762,2
0.1209,1,1,0.0027,79.97,0,8885,2
0.1109,1,1,0.0027,68.26,0,1211,1
0.0500,1,1,0.0108,66.07,0,11289,1
0.1124,1,1,0.0021,68.26,0,148,1
0.1114,1,1,0.0043,64.07,0,272,1
0.1063,1,1,0.0137,35.95,1,1571283,1
0.1124,1,1,0.0018,77.23,0,779,1
0.0929,1,1,0.0021,33.24,0,559,1
0.1125,1,1,0.0030,30.87,1,1414,1
0.1119,1,1,0.0030,60.82,0,4499,2
0.1130,1,1,0.0021,61.33,0,12611,1
0.1124,1,1,0.0018,55.58,0,348,1
0.0966,1,1,0.0018,60.82,0,5982,1
0.1126,1,1,0.0016,51.18,0,1242,2
0.1131,1,1,0.0023,57.61,0,1660,1
0.0976,1,1,0.0027,47.12,0,2734,1
0.0915,1,1,0.0021,37.98,1,3475,1
0.1129,1,1,0.0018,81.97,0,1790,1
0.1129,1,1,0.0016,76.22,0,1535,1
0.1036,1,1,0.0030,6.17,0,29984,1
0.1049,1,1,0.0016,30.87,1,3101,1
0.1112,1,1,0.0034,75.71,0,1839,1
0.1178,1,1,0.0018,68.26,0,7039,2
0.1002,1,1,0.0016,85.18,0,721,2
0.1127,1,1,0.0021,63.02,0,613,1
0.1125,1,1,0.0034,30.87,1,3320,1
0.1106,1,1,0.0027,57.61,0,4220,1
0.1121,1,1,0.0016,56.59,0,7966,1
0.1123,1,1,0.0048,79.94,0,1101,2
0.1128,1,1,0.0023,55.58,0,9101,1
0.1119,1,1,0.0149,34.26,0,2162,1
0.1162,1,1,0.0016,49.15,0,5398,1
0.1128,1,1,0.0023,43.73,0,564,1
0.1116,1,1,0.0034,67.76,0,1130,2
0.1183,1,1,0.0016,53.88,1,6554,2
0.0974,1,1,0.0021,75.2,0,6540,2
0.0814,1,1,0.0195,96.18,0,12615,3
0.5873,1,1,0.0023,33.24,0,5065319,1
0.1093,1,1,0.0048,68.77,0,51,1
0.1106,1,1,0.0021,56.59,0,807,1
0.1136,1,1,0.0025,88.43,0,4202,2
0.1159,1,1,0.0023,60.82,0,5658,1
0.1124,1,1,0.0018,73.17,0,244,1
0.1170,1,1,0.0053,57.61,0,31971,1
0.1158,1,1,0.0050,67.76,0,13374,2
0.1124,1,1,0.0027,52.36,0,286,1
0.0957,1,1,0.0018,41.7,0,1153,1
0.1088,1,1,0.0018,34.93,1,878,1
0.1133,1,1,0.0041,99.43,0,1811,1
0.1768,1,1,0.0023,71.14,0,19195,1
0.1128,1,1,0.0021,76.72,0,8488,1
0.1143,1,1,0.0021,57.61,0,8103,1
0.1124,1,1,0.0016,73.51,0,560,1
0.0987,1,1,0.0039,64.71,1,644,1
0.1203,1,1,0.0018,56.59,0,7582,1
0.0781,1,1,0.0027,28.84,1,4952,1
0.1135,1,1,0.0025,41.7,0,32977,1
0.1039,1,1,0.0016,67.76,0,5616,2
0.1148,1,1,0.0023,18.35,0,3041,1
0.1685,1,1,0.0032,71.82,0,53317,1
0.1124,1,1,0.0016,89.45,0,11274,2
0.1130,1,1,0.0018,-2.98,1,12272,1
0.1187,1,1,0.0050,79.97,0,9393,2
0.1074,1,1,0.0021,21.4,1,1425,1
0.1065,1,1,0.0021,58.62,0,962,2
0.0986,1,1,0.0016,68.77,0,6935,2
0.1102,1,1,0.0021,61.33,0,840,1
0.0769,1,1,0.0046,70.47,0,829,1
0.1004,1,1,0.0016,89.04,0,401,1
0.1113,1,1,0.0021,100.58,0,1020,1
0.1189,1,1,0.0023,79.97,0,8668,2
0.0810,1,1,0.0034,48.13,0,26994,1
0.1125,1,1,0.0023,31.89,1,592,2
0.0998,1,1,0.0025,89.45,0,1811,2
0.1181,1,1,0.0025,68.77,0,6113,2
0.1127,1,1,0.0016,80.28,0,4358,2
0.0980,1,1,0.0018,84.68,0,553,1
0.1138,1,1,0.0032,44.41,0,1591,1
0.1363,1,1,0.0043,76.72,0,72255,1
0.1129,1,1,0.0030,89.04,0,4667,1
0.1133,1,1,0.0030,41.7,0,1492,1
0.1127,1,1,0.0021,52.87,0,2599,2
0.1129,1,1,0.0025,68.77,0,705,2
0.1128,1,1,0.0037,75.2,0,1007,2
0.0554,1,1,0.0245,99.43,0,10962,1
0.2104,1,1,0.0174,43.73,0,1206540,1
0.1146,1,1,0.0021,67.76,0,7896,2
0.1098,1,1,0.0039,18.35,0,6021,1
0.1062,1,1,0.0039,65.05,0,3879,1
0.0772,1,1,0.0025,43.39,0,13689,1
0.1130,1,1,0.0032,80.28,0,6216,1
0.1127,1,1,0.0032,44.41,0,624,1
0.1133,1,1,0.0023,72.5,0,9484,1
0.0534,1,1,0.0018,67.76,0,8930,1
0.1126,1,1,0.0016,29.52,0,2969,1
0.1142,1,1,0.0016,76.22,0,1971,2
0.1114,1,1,0.0027,99.43,0,1530,1
0.1102,1,1,0.0034,58.62,0,2611,2
0.1694,1,1,0.0021,71.14,0,13725,2
0.1053,1,1,0.0053,60.82,0,3540,1
0.1042,1,1,0.0021,25.8,0,503,1
0.1209,1,1,0.0018,79.97,0,8393,2
0.1154,1,1,0.0018,60.82,0,8405,1
0.1203,1,1,0.0041,56.59,0,9092,1
0.1133,1,1,0.0043,99.43,0,1304,1
0.1120,1,1,0.0048,9.89,0,7639,2
0.1147,1,1,0.0021,26.47,0,3322,2
0.1097,1,1,0.0041,39.67,0,3821,2
0.1075,1,1,0.0021,84.68,0,674,2
0.1127,1,1,0.0016,10.91,0,7159,1
0.0924,1,1,0.0016,89.04,0,5749,1
0.1177,1,1,0.0016,60.82,0,5856,1
0.1129,1,1,0.0018,75.2,0,1885,2
0.1135,1,1,0.0039,39.67,0,2809,2
0.1015,1,1,0.0018,59.64,0,1661,1
0.1130,1,1,0.0018,18.35,0,10401,1
0.1001,1,1,0.0016,62.85,0,3618,1
0.0864,1,1,0.0027,26.81,0,10898,1
0.1630,1,1,0.0023,68.26,0,523955,1
0.1056,1,1,0.0016,92.63,0,360,2
0.0853,1,1,0.0016,76.72,0,288,1
0.1103,1,1,0.0018,67.76,0,114,1
0.1125,1,1,0.0023,56.93,0,1474,1
0.0683,1,1,0.0018,-14.82,1,963,1
0.1027,1,1,0.0021,80.28,0,1473,1
0.1030,1,1,0.0016,64.37,0,606,1
0.1128,1,1,0.0021,33.24,0,802,1
0.1126,1,1,0.0021,72.5,0,678,1
0.0984,1,1,0.0016,53.55,0,3629,2
0.1134,1,1,0.0025,57.61,0,9539,1
0.1137,1,1,0.0027,11.58,0,1653,2
0.1125,1,1,0.0018,67.76,0,1138,2
0.1065,1,1,0.0048,89.45,0,4708,2
0.1138,1,1,0.0018,86.71,0,3773,2
0.1129,1,1,0.0016,35.95,1,916,1
0.1055,1,1,0.0018,55.91,0,2940,1
0.1111,1,1,0.0080,42.72,0,239,1
0.0898,1,1,0.0018,68.77,0,8902,1
0.1159,1,1,0.0025,57.61,0,8036,1
0.1084,1,1,0.0027,79.94,0,10064,2
0.1148,1,1,0.0018,18.35,0,2607,1
0.0634,1,1,0.0021,41.7,0,2674,1
0.1133,1,1,0.0023,41.7,0,1060,1
0.1166,1,1,0.0016,76.22,0,90371,1
0.1126,1,1,0.0018,43.73,0,1558,1
0.1122,1,1,0.0041,57.61,0,1284,1
0.1642,1,1,0.0037,60.82,0,55481,1
0.1142,1,1,0.0018,64.88,0,8692,1
0.1099,1,1,0.0027,58.62,0,3933,1
0.1125,1,1,0.0016,29.52,0,505,1
0.1083,1,1,0.0021,41.7,0,562,1
0.0485,1,1,0.0288,57.61,0,29792,1
0.1130,1,1,0.0016,57.61,0,937,1
0.1126,1,1,0.0027,83.15,0,1399,2
0.1085,1,1,0.0018,80.28,0,802,2
0.0905,1,1,0.0025,70.13,1,1297,1
0.1138,1,1,0.0023,44.41,0,1955,1
0.1116,1,1,0.0018,85.69,0,4343,1
0.1203,1,1,0.0018,56.59,0,7633,1
0.1203,1,1,0.0018,56.59,0,7809,1
0.1132,1,1,0.0023,51.85,0,1185,2
0.1162,1,1,0.0025,57.61,0,15206,1
0.1132,1,1,0.0016,76.22,0,7417,1
0.1120,1,1,0.0060,69.11,0,2451,2
0.1078,1,1,0.0016,87.72,0,986,1
0.1130,1,1,0.0025,39.67,0,4755,2
0.0927,1,1,0.0023,44.75,0,956,2
0.1143,1,1,0.0018,41.7,0,5710,4
0.0571,1,1,0.0025,68.26,0,981,1
0.1131,1,1,0.0016,19.03,0,1266,2
0.0891,1,1,0.0027,66.07,0,14747,1
0.1139,1,1,0.0021,44.41,0,3188,1
0.1125,1,1,0.0027,51.85,0,2409,1
0.0803,1,1,0.0021,52.87,0,14033,1
0.1075,1,1,0.0018,63.02,0,7389,2
0.1071,1,1,0.0030,62.85,0,7276,1
0.1510,1,1,0.0034,-9.41,1,400200,1
0.1099,1,1,0.0016,50.16,0,356,2
0.2230,1,1,0.0476,69.28,0,1650136,2
0.1138,1,1,0.0018,44.41,0,2294,1
0.1134,1,1,0.0016,62.85,0,2684,1
0.1209,1,1,0.0021,56.59,0,22622,1
0.1091,1,1,0.0018,49.15,0,75,1
0.1375,1,1,0.0032,62.34,1,4862,1
0.1125,1,1,0.0023,31.89,1,420,2
0.1206,1,1,0.0021,56.59,0,13828,1
0.1130,1,1,0.0016,63.02,0,7308,1
0.1129,1,1,0.0055,95.88,0,1407,1
0.1138,1,1,0.0021,73.51,0,1693,3
0.0322,1,1,0.0023,27.83,1,42019,2
0.1132,1,1,0.0037,58.62,0,4038,1
0.1090,1,1,0.0032,62.85,0,4699,1
0.1125,1,1,0.0016,80.99,0,147,1
0.0894,1,1,0.0069,47.96,1,4440,2
0.1209,1,1,0.0018,79.97,0,10355,2
0.1374,1,1,0.0053,56.59,0,444855,1
0.1048,1,1,0.0023,83.32,0,1560,2
0.1010,1,1,0.0016,53.55,0,3432,2
0.1106,1,1,0.0030,68.77,0,1860,1
0.1390,1,1,0.0064,51.18,0,130491,1
0.0947,1,1,0.0037,51.18,0,3197,1
0.1128,1,1,0.0018,44.75,0,10411,2
0.0478,1,1,0.0021,36.45,0,2622,1
0.1130,1,1,0.0016,56.59,0,1851,2
0.1131,1,1,0.0023,34.26,0,15883,1
0.1035,1,1,0.0021,56.59,0,328,1
0.1132,1,1,0.0018,19.03,0,4109,2
